10,10,253
10,11,353
10,12,257
10,13,239
10,14,409
10,15,324
10,16,499
10,17,547
10,18,385
10,19,466
10,20,596
10,21,874
10,22,794
10,23,579
10,24,1335
10,25,843
10,26,701
10,27,816
10,28,807
10,29,965
10,30,1022
10,31,1252
10,32,1111
10,33,1490
10,34,1730
10,35,1828
10,36,1497
10,37,1395
10,38,1793
10,39,2362
10,40,1946
11,11,175
11,12,221
11,13,269
11,14,310
11,15,378
11,16,387
11,17,468
11,18,493
11,19,576
11,20,649
11,21,708
11,22,726
11,23,871
11,24,960
11,25,846
11,26,667
11,27,988
11,28,883
11,29,1089
11,30,1169
11,31,1570
11,32,2022
11,33,1454
11,34,2317
11,35,2808
11,36,2529
11,37,2115
11,38,3097
11,39,2318
11,40,2843
12,12,251
12,13,281
12,14,295
12,15,315
12,16,388
12,17,529
12,18,551
12,19,590
12,20,739
12,21,976
12,22,929
12,23,817
12,24,1309
12,25,984
12,26,1117
12,27,1271
12,28,1409
12,29,1398
12,30,2099
12,31,1961
12,32,2100
12,33,2061
12,34,2404
12,35,2701
12,36,2531
12,37,3130
12,38,3132
12,39,3158
12,40,3686
13,13,606
13,14,555
13,15,562
13,16,553
13,17,717
13,18,738
13,19,645
13,20,918
13,21,1010
13,22,1125
13,23,1646
13,24,1395
13,25,1206
13,26,1511
13,27,1549
13,28,1844
13,29,2106
13,30,2159
13,31,2810
13,32,3096
13,33,2165
13,34,2834
13,35,3063
13,36,3229
13,37,3348
13,38,3645
13,39,3601
13,40,4492
14,14,477
14,15,729
14,16,786
14,17,700
14,18,914
14,19,999
14,20,1130
14,21,1203
14,22,1396
14,23,1448
14,24,1905
14,25,1506
14,26,1878
14,27,2077
14,28,1867
14,29,2207
14,30,2770
14,31,2580
14,32,2506
14,33,3422
14,34,3819
14,35,3037
14,36,4016
14,37,4084
14,38,4494
14,39,5083
14,40,4635
15,15,669
15,16,774
15,17,852
15,18,1049
15,19,1051
15,20,1119
15,21,1159
15,22,1499
15,23,1957
15,24,1853
15,25,2442
15,26,2291
15,27,2565
15,28,2656
15,29,2884
15,30,3399
15,31,3017
15,32,3292
15,33,3042
15,34,4057
15,35,4957
15,36,4131
15,37,4703
15,38,5749
15,39,6325
15,40,6534
16,16,931
16,17,977
16,18,1141
16,19,1264
16,20,1400
16,21,1626
16,22,2080
16,23,2271
16,24,2173
16,25,2242
16,26,2637
16,27,3390
16,28,3932
16,29,3495
16,30,3873
16,31,4053
16,32,4036
16,33,3999
16,34,5246
16,35,4239
16,36,6313
16,37,7859
16,38,6412
16,39,7570
16,40,7211
17,17,1197
17,18,1689
17,19,1374
17,20,1647
17,21,1807
17,22,2084
17,23,2425
17,24,2659
17,25,2831
17,26,2912
17,27,3473
17,28,4108
17,29,4158
17,30,3862
17,31,4458
17,32,4783
17,33,5210
17,34,5887
17,35,5099
17,36,6666
17,37,6858
17,38,7004
17,39,8482
17,40,7900
18,18,1461
18,19,1396
18,20,1815
18,21,2214
18,22,2475
18,23,2783
18,24,2906
18,25,3453
18,26,3032
18,27,3285
18,28,3905
18,29,4541
18,30,5689
18,31,5089
18,32,6505
18,33,6375
18,34,6721
18,35,7289
18,36,7037
18,37,7919
18,38,7717
18,39,9320
18,40,9404
19,19,2051
19,20,2250
19,21,2274
19,22,2705
19,23,3037
19,24,3363
19,25,3447
19,26,4883
19,27,3814
19,28,4878
19,29,4716
19,30,6098
19,31,6203
19,32,7931
19,33,7544
19,34,7069
19,35,7028
19,36,8586
19,37,10292
19,38,9046
19,39,10819
19,40,10535
20,20,2383
20,21,3439
20,22,3212
20,23,3169
20,24,4055
20,25,3820
20,26,4461
20,27,4832
20,28,6106
20,29,5810
20,30,6814
20,31,7383
20,32,7718
20,33,9581
20,34,8852
20,35,9823
20,36,9671
20,37,10642
20,38,9858
20,39,10656
20,40,12078
21,21,3023
21,22,4310
21,23,3404
21,24,4034
21,25,4330
21,26,5514
21,27,5990
21,28,6527
21,29,7188
21,30,7561
21,31,7329
21,32,8230
21,33,9537
21,34,9925
21,35,9863
21,36,11571
21,37,11885
21,38,13719
21,39,13654
21,40,13076
22,22,3993
22,23,3919
22,24,6560
22,25,5896
22,26,5523
22,27,6448
22,28,6076
22,29,7311
22,30,7797
22,31,8587
22,32,7954
22,33,9344
22,34,11122
22,35,11912
22,36,10629
22,37,12804
22,38,13050
22,39,13872
22,40,17538
23,23,5169
23,24,6265
23,25,5564
23,26,5948
23,27,8356
23,28,8409
23,29,8850
23,30,8837
23,31,9100
23,32,9688
23,33,10471
23,34,11241
23,35,12417
23,36,12309
23,37,15555
23,38,14781
23,39,16094
23,40,18975
24,24,6505
24,25,6381
24,26,7301
24,27,8447
24,28,8607
24,29,8384
24,30,9810
24,31,9747
24,32,10544
24,33,12859
24,34,12137
24,35,13501
24,36,20083
24,37,20130
24,38,19885
24,39,22403
24,40,18722
25,25,7502
25,26,7828
25,27,9509
25,28,8399
25,29,9307
25,30,9511
25,31,10970
25,32,10858
25,33,12972
25,34,13204
25,35,12828
25,36,16740
25,37,17348
25,38,17596
25,39,20041
25,40,19379
26,26,8082
26,27,8400
26,28,8925
26,29,11270
26,30,10166
26,31,11626
26,32,14008
26,33,14517
26,34,15301
26,35,16137
26,36,17813
26,37,21690
26,38,22361
26,39,24376
26,40,25743
27,27,10924
27,28,10724
27,29,11574
27,30,10963
27,31,12323
27,32,17219
27,33,16027
27,34,18754
27,35,18742
27,36,19945
27,37,17999
27,38,25179
27,39,20891
27,40,23899
28,28,13239
28,29,13044
28,30,14380
28,31,13110
28,32,16009
28,33,17988
28,34,23447
28,35,19115
28,36,21365
28,37,21393
28,38,24181
28,39,25823
28,40,26275
29,29,14045
29,30,13091
29,31,13664
29,32,16691
29,33,17615
29,34,17763
29,35,19121
29,36,26095
29,37,22187
29,38,26164
29,39,29826
29,40,29267
30,30,15975
30,31,16839
30,32,18002
30,33,18092
30,34,21906
30,35,23265
30,36,25244
30,37,25753
30,38,28567
30,39,33019
30,40,35107
31,31,19863
31,32,19974
31,33,20049
31,34,22672
31,35,22233
31,36,27082
31,37,26793
31,38,33105
31,39,33158
31,40,32217
32,32,23476
32,33,23307
32,34,29664
32,35,31489
32,36,28729
32,37,31071
32,38,31527
32,39,35420
32,40,35290
33,33,22010
33,34,26437
33,35,26292
33,36,28606
33,37,31771
33,38,34246
33,39,35411
33,40,41736
34,34,29188
34,35,30880
34,36,35565
34,37,34502
34,38,38203
34,39,41195
34,40,41293
35,35,32964
35,36,33792
35,37,35008
35,38,39419
35,39,43021
35,40,41747
36,36,38283
36,37,30769
36,38,36312
36,39,39102
36,40,42377
37,37,33402
37,38,41545
37,39,38784
37,40,44474
38,38,42071
38,39,44306
38,40,44535
39,39,41941
39,40,47314
40,40,55055
6,10,21
6,11,41
6,12,37
6,13,35
6,14,62
6,15,42
6,16,41
6,17,69
6,18,86
6,19,102
6,20,95
6,21,91
6,22,137
6,23,154
6,24,255
6,25,190
6,26,174
6,27,140
6,28,232
6,29,210
6,30,241
6,31,212
6,32,216
6,33,224
6,34,320
6,35,296
6,36,307
6,37,360
6,38,371
6,39,325
6,40,503
6,6,9
6,7,15
6,8,18
6,9,21
7,10,38
7,11,42
7,12,65
7,13,56
7,14,69
7,15,63
7,16,87
7,17,101
7,18,148
7,19,159
7,20,181
7,21,189
7,22,210
7,23,178
7,24,219
7,25,237
7,26,239
7,27,246
7,28,315
7,29,303
7,30,372
7,31,391
7,32,377
7,33,487
7,34,657
7,35,402
7,36,511
7,37,536
7,38,541
7,39,553
7,40,632
7,7,12
7,8,27
7,9,26
8,10,43
8,11,62
8,12,81
8,13,94
8,14,109
8,15,130
8,16,132
8,17,156
8,18,161
8,19,209
8,20,254
8,21,212
8,22,291
8,23,282
8,24,253
8,25,316
8,26,314
8,27,355
8,28,393
8,29,379
8,30,515
8,31,488
8,32,597
8,33,779
8,34,638
8,35,735
8,36,665
8,37,702
8,38,785
8,39,1032
8,40,820
8,8,35
8,9,46
9,10,71
9,11,92
9,12,108
9,13,114
9,14,149
9,15,177
9,16,221
9,17,227
9,18,219
9,19,324
9,20,301
9,21,372
9,22,382
9,23,428
9,24,378
9,25,422
9,26,633
9,27,563
9,28,579
9,29,709
9,30,571
9,31,636
9,32,708
9,33,854
9,34,821
9,35,916
9,36,862
9,37,1346
9,38,1511
9,39,1404
9,40,1417
9,9,60
