38,39,33057
6,21,88
20,32,4578
13,22,920
14,35,2427
14,32,2066
20,35,5376
13,25,1053
6,26,166
6,19,68
13,13,246
6,10,22
37,40,37358
17,23,1555
24,33,8715
10,34,1171
23,24,4546
10,33,1005
23,23,3053
17,24,1550
24,34,8008
6,17,60
13,14,249
6,28,214
8,34,722
29,30,16220
19,38,11536
12,40,3194
29,37,18480
8,33,531
26,40,16803
19,36,6369
31,35,14687
19,31,3580
31,32,12179
29,39,19637
7,21,177
39,39,37569
15,35,3056
12,22,704
21,32,6031
12,25,1272
21,35,8176
15,32,2769
7,26,579
7,19,183
12,13,270
36,40,37505
7,10,33
22,24,4098
11,34,1706
25,33,10814
16,23,1875
25,34,11327
16,24,2034
22,23,4162
11,33,1309
7,17,92
12,14,277
7,28,322
19,30,3852
29,38,16620
31,33,14074
22,40,10933
19,37,6158
16,40,5234
31,34,15804
8,32,676
29,36,15633
29,31,10291
8,35,670
35,35,21774
19,39,10211
12,15,402
22,22,3561
11,32,1449
25,35,18233
16,25,1905
7,16,106
7,29,422
7,11,43
25,32,9301
16,22,1536
22,25,4213
11,35,2079
12,12,264
7,27,363
15,33,3256
12,24,1187
21,34,7600
7,18,183
32,40,36227
12,23,658
21,33,8348
15,34,4062
7,20,159
26,39,15361
15,29,2400
11,19,502
15,16,570
16,31,3118
11,26,773
22,36,9388
21,29,4684
12,39,2847
11,21,467
22,31,7084
16,36,4984
25,26,6905
11,28,1460
22,38,13333
15,18,1194
29,40,28743
11,17,302
7,33,383
12,30,1376
26,37,14153
15,27,2066
16,38,4964
25,28,7251
26,30,8140
15,20,1144
21,27,3906
12,37,2865
7,34,594
8,28,473
19,24,7799
8,17,160
36,37,32655
39,40,42783
8,10,51
19,23,2072
32,38,26055
8,19,292
8,26,569
32,36,22494
8,21,244
36,39,43456
16,39,5636
25,29,10702
7,35,498
11,11,130
21,26,4505
12,36,2449
26,31,10082
15,21,1242
15,19,865
11,29,1072
22,39,10014
26,36,11889
15,26,1630
21,21,2266
12,31,1806
11,16,296
7,32,466
21,28,6687
12,38,3871
19,40,11575
16,37,7220
25,27,6699
11,20,674
22,30,7226
11,18,560
26,38,16085
15,28,2078
11,27,973
22,37,8219
16,30,2841
15,17,997
32,37,22799
8,20,157
36,38,32584
8,18,202
8,27,548
36,36,32431
32,39,29917
8,11,70
19,22,2184
8,29,669
19,25,3162
8,16,191
24,29,7998
17,39,7725
6,35,356
10,11,94
14,21,1326
27,31,10132
13,36,2929
20,26,4096
14,19,888
23,39,12044
10,29,823
13,31,1834
20,21,2569
14,26,1758
27,36,13800
10,16,221
6,32,475
13,38,3273
20,28,4363
18,40,10443
23,30,7199
10,20,387
24,27,7188
17,37,5751
10,18,354
14,28,2135
27,38,18267
17,30,3723
23,37,11807
10,27,720
14,17,687
33,37,25055
37,38,33051
9,20,276
9,18,297
9,27,579
33,39,39612
9,11,257
18,22,2471
9,29,913
18,25,2538
9,16,318
14,29,1603
27,39,16676
10,19,377
14,16,497
23,36,12510
10,26,961
17,31,3810
13,39,4077
20,29,5701
24,26,6654
17,36,6946
23,31,7188
10,21,372
23,38,10860
10,28,697
28,40,22772
14,18,828
10,17,234
6,33,1122
14,27,1330
27,37,16682
13,30,1647
20,20,1762
24,28,7062
17,38,5599
13,37,2927
20,27,3572
14,20,1091
27,30,8673
6,34,310
10,10,66
9,28,742
18,24,2265
9,17,186
37,37,30256
9,10,76
38,40,37757
18,23,2292
33,38,31499
9,19,243
9,26,598
33,36,25378
37,39,36180
9,21,402
